model,run_label,training_seed,sample_id,source_filename,wt_evanyseg_predicted_dice,condition_adherence_dice,predicted_tumour_voxels_lowres,predicted_tumour_fraction_lowres,mean_probability_inside_prediction,empty_prediction
conditional_ddpm_v3,v2,2027,0142,conditional_ddpm_v3_0142.nii.gz,0.908203125,0.9174297565939119,13375,0.014353322458791208,0.9837667942047119,False
conditional_ddpm_v3,v2,2027,0143,conditional_ddpm_v3_0143.nii.gz,0.9267578125,0.9263664076252788,23775,0.025514036744505496,0.9849101305007935,False
conditional_ddpm_v3,v2,2027,0144,conditional_ddpm_v3_0144.nii.gz,0.84375,0.06190238818187252,21135,0.0226809323489011,0.9729251861572266,False
conditional_ddpm_v3,v2,2027,0145,conditional_ddpm_v3_0145.nii.gz,0.7548828125,0.4062073246434474,12687,0.013614998282967033,0.9657570123672485,False
conditional_ddpm_v3,v2,2027,0146,conditional_ddpm_v3_0146.nii.gz,0.92431640625,0.9325607372242547,21953,0.023558765453296705,0.9842675924301147,False
conditional_ddpm_v3,v2,2027,0147,conditional_ddpm_v3_0147.nii.gz,0.87451171875,0.23377340772290017,15931,0.017096282623626374,0.9760820865631104,False
conditional_ddpm_v3,v2,2027,0148,conditional_ddpm_v3_0148.nii.gz,0.88232421875,0.9108788549657851,20454,0.02195012019230769,0.9785395264625549,False
conditional_ddpm_v3,v2,2027,0149,conditional_ddpm_v3_0149.nii.gz,0.88818359375,0.8789456342669262,16225,0.01741178743131868,0.9720081686973572,False
conditional_ddpm_v3,v2,2027,0150,conditional_ddpm_v3_0150.nii.gz,0.8857421875,0.38743842364569736,12989,0.013939088255494506,0.9708293080329895,False
conditional_ddpm_v3,v2,2027,0151,conditional_ddpm_v3_0151.nii.gz,0.88623046875,0.48394754251489125,18694,0.02006138392857143,0.9741698503494263,False
conditional_ddpm_v3,v2,2027,0152,conditional_ddpm_v3_0152.nii.gz,0.91552734375,0.919785400747872,15942,0.017108087225274727,0.9801864624023438,False
conditional_ddpm_v3,v2,2027,0153,conditional_ddpm_v3_0153.nii.gz,0.9208984375,0.9477967634370212,27263,0.02925716861263736,0.9854282736778259,False
conditional_ddpm_v3,v2,2027,0154,conditional_ddpm_v3_0154.nii.gz,0.7578125,0.09027842879952644,20166,0.021641054258241758,0.9679285883903503,False
conditional_ddpm_v3,v2,2027,0155,conditional_ddpm_v3_0155.nii.gz,0.87646484375,0.8817371281694606,19869,0.021322330013736263,0.9720128774642944,False
conditional_ddpm_v3,v2,2027,0156,conditional_ddpm_v3_0156.nii.gz,0.9208984375,0.9508110631345692,17179,0.018435568337912087,0.9869403839111328,False
conditional_ddpm_v3,v2,2027,0157,conditional_ddpm_v3_0157.nii.gz,0.86376953125,0.09530467202715215,8167,0.008764380151098901,0.9661431908607483,False
conditional_ddpm_v3,v2,2027,0158,conditional_ddpm_v3_0158.nii.gz,0.8994140625,0.8718259394527077,31387,0.033682821085164835,0.9772050380706787,False
conditional_ddpm_v3,v2,2027,0159,conditional_ddpm_v3_0159.nii.gz,0.81982421875,0.38831955922898714,13705,0.014707460508241758,0.9701443314552307,False
conditional_ddpm_v3,v2,2027,0160,conditional_ddpm_v3_0160.nii.gz,0.88330078125,0.8910145364164002,14457,0.015514466002747253,0.9780711531639099,False
conditional_ddpm_v3,v2,2027,0161,conditional_ddpm_v3_0161.nii.gz,0.8388671875,0.9417049886931139,33219,0.03564882383241758,0.9821591377258301,False
conditional_ddpm_v3,v2,2027,0162,conditional_ddpm_v3_0162.nii.gz,0.859375,0.8105204252938308,25461,0.027323360233516482,0.9681664705276489,False
